Sub,Subject,Location,Country,Year,Unit Code,Unit,Power Code,Power Code,Value,Power Code
EVOVA_T1H,Real value added in professional; scientific; technical; administration and support services activities,EU28,European Union (28 countries),2015,GRWH,Growth rate,0,Units,3.7252318,0
CHILDEDU_T1E,Ratio of pupils to teaching staff full-time(ISCED 02),ESP,Spain,2013,RATIO,Ratio,0,Units,14.766905,0
CHILDEDU_T1K,Annual expenditure per student in all early childhood education,AUT,Austria,2012,USD,US Dollar,0,Units,7953.5626,0
EVOPOP_G1,Population growth rates,CAN,Canada,2011,GRWH,Growth rate,0,Units,1.047361,0
EVOPOP_G1,Population growth rates,CAN,Canada,2012,GRWH,Growth rate,0,Units,1.149856,0
EVOPOP_G1,Population growth rates,CAN,Canada,2013,GRWH,Growth rate,0,Units,0.7841318,0
EVOPOP_G1,Population growth rates,CAN,Canada,2014,GRWH,Growth rate,0,Units,1.098026,0
CPI_T1B,CPI: all items non food non energy,GRC,Greece,2011,GRWH,Growth rate,0,Units,1.876886,0
CPI_T1B,CPI: all items non food non energy,GRC,Greece,2012,GRWH,Growth rate,0,Units,0.20465350000000002,0
CPI_T1B,CPI: all items non food non energy,GRC,Greece,2013,GRWH,Growth rate,0,Units,-2.021564,0
CPI_T1B,CPI: all items non food non energy,GRC,Greece,2014,GRWH,Growth rate,0,Units,-1.246602,0
CPI_T1B,CPI: all items non food non energy,GRC,Greece,2015,GRWH,Growth rate,0,Units,-1.013319,0
EVOVA_T1C,Real value added in construction,CHE,Switzerland,2011,GRWH,Growth rate,0,Units,0.66274323,0
EVOVA_T1C,Real value added in construction,CHE,Switzerland,2012,GRWH,Growth rate,0,Units,1.4485383,0
EVOVA_T1C,Real value added in construction,CHE,Switzerland,2013,GRWH,Growth rate,0,Units,1.8705897,0
EVOVA_T1C,Real value added in construction,CHE,Switzerland,2014,GRWH,Growth rate,0,Units,2.5800275000000004,0
EVOVA_T1C,Real value added in construction,CHE,Switzerland,2015,GRWH,Growth rate,0,Units,0.12848191,0
TIVA_INTERMEDIATES_T1B,Re-exported intermediates: Food products; beverages and tobacco,AUS,Australia,2011,PC,Percentage,0,Units,18.74,0
EVOVA_T1I,Real value added in public administration; defence; education human health and social work activities,GBR,United Kingdom,2011,GRWH,Growth rate,0,Units,-0.21980987,0
EVOVA_T1I,Real value added in public administration; defence; education human health and social work activities,GBR,United Kingdom,2012,GRWH,Growth rate,0,Units,2.0941131,0
EVOVA_T1I,Real value added in public administration; defence; education human health and social work activities,GBR,United Kingdom,2013,GRWH,Growth rate,0,Units,0.50552198,0
EVOVA_T1I,Real value added in public administration; defence; education human health and social work activities,GBR,United Kingdom,2014,GRWH,Growth rate,0,Units,1.3524198,0
EVOVA_T1I,Real value added in public administration; defence; education human health and social work activities,GBR,United Kingdom,2015,GRWH,Growth rate,0,Units,0.69128662,0
RTSCONV_T1B,Indices of price levels,EST,Estonia,2011,OECDIDX,OECD=100,0,Units,68.0,0
RTSCONV_T1B,Indices of price levels,EST,Estonia,2012,OECDIDX,OECD=100,0,Units,66.0,0
RTSCONV_T1B,Indices of price levels,EST,Estonia,2013,OECDIDX,OECD=100,0,Units,70.0,0
RTSCONV_T1B,Indices of price levels,EST,Estonia,2014,OECDIDX,OECD=100,0,Units,72.0,0
RTSCONV_T1B,Indices of price levels,EST,Estonia,2015,OECDIDX,OECD=100,0,Units,67.0,0
EVOVA_T1H,Real value added in professional; scientific; technical; administration and support services activities,AUT,Austria,2011,GRWH,Growth rate,0,Units,5.3521025,0
EVOVA_T1H,Real value added in professional; scientific; technical; administration and support services activities,AUT,Austria,2012,GRWH,Growth rate,0,Units,2.051527,0
EVOVA_T1H,Real value added in professional; scientific; technical; administration and support services activities,AUT,Austria,2013,GRWH,Growth rate,0,Units,1.8711789,0
EVOVA_T1H,Real value added in professional; scientific; technical; administration and support services activities,AUT,Austria,2014,GRWH,Growth rate,0,Units,1.7130566999999999,0
EVOVA_T1H,Real value added in professional; scientific; technical; administration and support services activities,AUT,Austria,2015,GRWH,Growth rate,0,Units,2.6805159,0
FDISTOCK_T1B,Inward FDI stocks,CZE,Czech Republic,2011,USD,US Dollar,6,Millions,120569.28,6
FDISTOCK_T1B,Inward FDI stocks,CZE,Czech Republic,2012,USD,US Dollar,6,Millions,136493.87,6
FDISTOCK_T1B,Inward FDI stocks,CZE,Czech Republic,2013,USD,US Dollar,6,Millions,134084.55,6
FDISTOCK_T1B,Inward FDI stocks,CZE,Czech Republic,2014,USD,US Dollar,6,Millions,111504.01,6
ITLEARNING_T1C,Students using computers at school: Percentage,NZL,New Zealand,2012,PC,Percentage,0,Units,86.42049300000001,0
TIVA_INTERMEDIATES_T1C,Re-exported intermediates: Textiles; textile products; leather and footwear,TUR,Turkey,2011,PC,Percentage,0,Units,27.96,0
CHILDEDU_T1D,Ratio of pupils to teaching staff and contact staff (teachers and teachers aides) full-time (ISCED 02),JPN,Japan,2013,RATIO,Ratio,0,Units,14.480179999999999,0
CPI_T1A,CPI: all items,DEU,Germany,2011,GRWH,Growth rate,0,Units,2.075173,0
CPI_T1A,CPI: all items,DEU,Germany,2012,GRWH,Growth rate,0,Units,2.008491,0
CPI_T1A,CPI: all items,DEU,Germany,2013,GRWH,Growth rate,0,Units,1.504722,0
CPI_T1A,CPI: all items,DEU,Germany,2014,GRWH,Growth rate,0,Units,0.9067970999999999,0
CPI_T1A,CPI: all items,DEU,Germany,2015,GRWH,Growth rate,0,Units,0.514421,0
FDINDEX_T1A,Total FDI Index,JPN,Japan,2011,IDX,Index,0,Units,0.052000000000000005,0
FDINDEX_T1A,Total FDI Index,JPN,Japan,2012,IDX,Index,0,Units,0.052000000000000005,0
FDINDEX_T1A,Total FDI Index,JPN,Japan,2013,IDX,Index,0,Units,0.052000000000000005,0
FDINDEX_T1A,Total FDI Index,JPN,Japan,2014,IDX,Index,0,Units,0.052000000000000005,0
FDINDEX_T1A,Total FDI Index,JPN,Japan,2015,IDX,Index,0,Units,0.052000000000000005,0
FDINDEX_T1F,Transport,CHN,China (People's Republic of),2011,IDX,Index,0,Units,0.625,0
FDINDEX_T1F,Transport,CHN,China (People's Republic of),2012,IDX,Index,0,Units,0.625,0
FDINDEX_T1F,Transport,CHN,China (People's Republic of),2013,IDX,Index,0,Units,0.625,0
FDINDEX_T1F,Transport,CHN,China (People's Republic of),2014,IDX,Index,0,Units,0.625,0
FDINDEX_T1F,Transport,CHN,China (People's Republic of),2015,IDX,Index,0,Units,0.527,0
FDINDEX_T1I,Financial services,ZAF,South Africa,2011,IDX,Index,0,Units,0.052000000000000005,0
FDINDEX_T1I,Financial services,ZAF,South Africa,2012,IDX,Index,0,Units,0.052000000000000005,0
FDINDEX_T1I,Financial services,ZAF,South Africa,2013,IDX,Index,0,Units,0.052000000000000005,0
FDINDEX_T1I,Financial services,ZAF,South Africa,2014,IDX,Index,0,Units,0.052000000000000005,0
FDINDEX_T1I,Financial services,ZAF,South Africa,2015,IDX,Index,0,Units,0.052000000000000005,0
INFMORTY_G1, Infant mortality,CHL,Chile,2011,DEATH_1000BIRTH,Deaths per 1 000 live births,0,Units,7.7,0
INFMORTY_G1, Infant mortality,CHL,Chile,2012,DEATH_1000BIRTH,Deaths per 1 000 live births,0,Units,7.4,0
ITLEARNING_T1B,Number of 15-year-old students per school computer: standard-error,GRC,Greece,2012,SE,Standard-error,0,Units,1.1451765,0
ITLEARNING_T1D,Students using computers at school: standard-error,NOR,Norway,2012,SE,Standard-error,0,Units,0.69573435,0
CHILDEDU_T1E,Ratio of pupils to teaching staff full-time(ISCED 02),HUN,Hungary,2013,RATIO,Ratio,0,Units,11.242622,0
EMPLGNDR_T1C,Employment rates: total,FIN,Finland,2011,RATIO,Ratio,0,Units,69.025,0
EMPLGNDR_T1C,Employment rates: total,FIN,Finland,2012,RATIO,Ratio,0,Units,69.375,0
EMPLGNDR_T1C,Employment rates: total,FIN,Finland,2013,RATIO,Ratio,0,Units,68.875,0
EMPLGNDR_T1C,Employment rates: total,FIN,Finland,2014,RATIO,Ratio,0,Units,68.725,0
EMPLGNDR_T1C,Employment rates: total,FIN,Finland,2015,RATIO,Ratio,0,Units,68.55,0
FDINDEX_T1F,Transport,NLD,Netherlands,2011,IDX,Index,0,Units,0.083,0
FDINDEX_T1F,Transport,NLD,Netherlands,2012,IDX,Index,0,Units,0.083,0
FDINDEX_T1F,Transport,NLD,Netherlands,2013,IDX,Index,0,Units,0.083,0
FDINDEX_T1F,Transport,NLD,Netherlands,2014,IDX,Index,0,Units,0.083,0
FDINDEX_T1F,Transport,NLD,Netherlands,2015,IDX,Index,0,Units,0.083,0
FDINDEX_T1I,Financial services,ISR,Israel,2011,IDX,Index,0,Units,0.037000000000000005,0
FDINDEX_T1I,Financial services,ISR,Israel,2012,IDX,Index,0,Units,0.037000000000000005,0
FDINDEX_T1I,Financial services,ISR,Israel,2013,IDX,Index,0,Units,0.037000000000000005,0
FDINDEX_T1I,Financial services,ISR,Israel,2014,IDX,Index,0,Units,0.037000000000000005,0
FDINDEX_T1I,Financial services,ISR,Israel,2015,IDX,Index,0,Units,0.037000000000000005,0
RTSCONV_T1A,Purchasing power parities,ISR,Israel,2011,NATUSD,National currency per US dollar,0,Units,3.9447629999999996,0
RTSCONV_T1A,Purchasing power parities,ISR,Israel,2012,NATUSD,National currency per US dollar,0,Units,3.9553580000000004,0
RTSCONV_T1A,Purchasing power parities,ISR,Israel,2013,NATUSD,National currency per US dollar,0,Units,3.8395660000000005,0
RTSCONV_T1A,Purchasing power parities,ISR,Israel,2014,NATUSD,National currency per US dollar,0,Units,3.9403870000000003,0
RTSCONV_T1A,Purchasing power parities,ISR,Israel,2015,NATUSD,National currency per US dollar,0,Units,3.924124,0
EMPLGNDR_T1B,Employment rates: men,PRT,Portugal,2011,RATIO,Ratio,0,Units,67.725,0
EMPLGNDR_T1B,Employment rates: men,PRT,Portugal,2012,RATIO,Ratio,0,Units,64.5,0
EMPLGNDR_T1B,Employment rates: men,PRT,Portugal,2013,RATIO,Ratio,0,Units,63.475,0
EMPLGNDR_T1B,Employment rates: men,PRT,Portugal,2014,RATIO,Ratio,0,Units,65.775,0
EMPLGNDR_T1B,Employment rates: men,PRT,Portugal,2015,RATIO,Ratio,0,Units,66.875,0
EDUTEREXPND_T1I,Private expenditure in tertiary education as a percentage of total expenditures,NZL,New Zealand,2012,PC,Percentage,0,Units,47.613407,0
FDISTOCK_T1B,Inward FDI stocks,NLD,Netherlands,2013,USD,US Dollar,6,Millions,739834.51,6
FDISTOCK_T1B,Inward FDI stocks,NLD,Netherlands,2014,USD,US Dollar,6,Millions,679539.63,6
ITLEARNING_T1I,Students with three or more computers at home : percentage (at school),HUN,Hungary,2012,PC,Percentage,0,Units,24.201123000000003,0
CHILDEDU_T1B,Ratio of pupils to teaching staff and contact staff (teachers and teachers aides) full-time (ISCED 01),MEX,Mexico,2013,RATIO,Ratio,0,Units,25.701116,0
CHILDEDU_T1H,Proportions of total public expenditure in all early childhood education,MEX,Mexico,2012,RATIO,Ratio,0,Units,82.80138199999999,0
CPI_T1A,CPI: all items,SVN,Slovenia,2011,GRWH,Growth rate,0,Units,1.8028520000000001,0
CPI_T1A,CPI: all items,SVN,Slovenia,2012,GRWH,Growth rate,0,Units,2.597414,0
CPI_T1A,CPI: all items,SVN,Slovenia,2013,GRWH,Growth rate,0,Units,1.7692009999999998,0
CPI_T1A,CPI: all items,SVN,Slovenia,2014,GRWH,Growth rate,0,Units,0.1993438,0
CPI_T1A,CPI: all items,SVN,Slovenia,2015,GRWH,Growth rate,0,Units,-0.5255523,0
STUDYABROAD_T1B,International students in short-cycle tertiary programmes,ESP,Spain,2013,PC,Percentage,0,Units,5.5031728,0
EVOPOP_G1,Population growth rates,USA,United States,2011,GRWH,Growth rate,0,Units,0.7676086999999999,0
EVOPOP_G1,Population growth rates,USA,United States,2012,GRWH,Growth rate,0,Units,0.7668528,0
EVOPOP_G1,Population growth rates,USA,United States,2013,GRWH,Growth rate,0,Units,0.7595767,0
EVOPOP_G1,Population growth rates,USA,United States,2014,GRWH,Growth rate,0,Units,0.7453443000000001,0
FDINDEX_T1C,Manufacturing,ISL,Iceland,2011,IDX,Index,0,Units,0.11199999999999999,0
FDINDEX_T1C,Manufacturing,ISL,Iceland,2012,IDX,Index,0,Units,0.11199999999999999,0
FDINDEX_T1C,Manufacturing,ISL,Iceland,2013,IDX,Index,0,Units,0.11199999999999999,0
FDINDEX_T1C,Manufacturing,ISL,Iceland,2014,IDX,Index,0,Units,0.11199999999999999,0
FDINDEX_T1C,Manufacturing,ISL,Iceland,2015,IDX,Index,0,Units,0.11199999999999999,0
TIVA_INTERMEDIATES_T1D,Re-exported intermediates: Wood paper; paper products; printing and publishing,SVK,Slovak Republic,2011,PC,Percentage,0,Units,54.67,0
VALADDAC_T1J,Value added in other services activities,DNK,Denmark,2011,PC,Percentage,0,Units,5.9068532,0
VALADDAC_T1J,Value added in other services activities,DNK,Denmark,2012,PC,Percentage,0,Units,6.260001,0
VALADDAC_T1J,Value added in other services activities,DNK,Denmark,2013,PC,Percentage,0,Units,5.9194133,0
VALADDAC_T1J,Value added in other services activities,DNK,Denmark,2014,PC,Percentage,0,Units,5.986635099999999,0
VALADDAC_T1J,Value added in other services activities,DNK,Denmark,2015,PC,Percentage,0,Units,6.0051745,0
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,BRA,Brazil,2011,PC,Percentage,0,Units,19.099837,0
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,BRA,Brazil,2012,PC,Percentage,0,Units,19.299316,0
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,BRA,Brazil,2013,PC,Percentage,0,Units,19.917519,0
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,BRA,Brazil,2014,PC,Percentage,0,Units,20.271525,0
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,BRA,Brazil,2015,PC,Percentage,0,Units,21.249239000000003,0
INCINEQUAL_T1G,Income inequality: P50/P10 disposable income decile ratio ,IRL,Ireland,2011,P50P10,Interdecile ratio P50/P10,0,Units,2.0,0
INCINEQUAL_T1G,Income inequality: P50/P10 disposable income decile ratio ,IRL,Ireland,2012,P50P10,Interdecile ratio P50/P10,0,Units,1.9,0
INCINEQUAL_T1G,Income inequality: P50/P10 disposable income decile ratio ,IRL,Ireland,2013,P50P10,Interdecile ratio P50/P10,0,Units,1.9,0
INCINEQUAL_T1G,Income inequality: P50/P10 disposable income decile ratio ,IRL,Ireland,2014,P50P10,Interdecile ratio P50/P10,0,Units,2.0,0
INCINEQUAL_T1G,Income inequality: P50/P10 disposable income decile ratio ,IRL,Ireland,2015,P50P10,Interdecile ratio P50/P10,0,Units,2.0,0
INCOMPOVERTY_T1A,Relative poverty rates: Entire population,CHE,Switzerland,2011,RATIO,Ratio,0,Units,0.105,0
INCOMPOVERTY_T1A,Relative poverty rates: Entire population,CHE,Switzerland,2012,RATIO,Ratio,0,Units,0.091,0
INCOMPOVERTY_T1A,Relative poverty rates: Entire population,CHE,Switzerland,2013,RATIO,Ratio,0,Units,0.086,0
INCOMPOVERTY_T1A,Relative poverty rates: Entire population,CHE,Switzerland,2014,RATIO,Ratio,0,Units,0.099,0
INCOMPOVERTY_T1A,Relative poverty rates: Entire population,CHE,Switzerland,2015,RATIO,Ratio,0,Units,0.091,0
RTSCONV_T1B,Indices of price levels,USA,United States,2011,OECDIDX,OECD=100,0,Units,95.0,0
RTSCONV_T1B,Indices of price levels,USA,United States,2012,OECDIDX,OECD=100,0,Units,99.0,0
RTSCONV_T1B,Indices of price levels,USA,United States,2013,OECDIDX,OECD=100,0,Units,102.0,0
RTSCONV_T1B,Indices of price levels,USA,United States,2014,OECDIDX,OECD=100,0,Units,103.0,0
RTSCONV_T1B,Indices of price levels,USA,United States,2015,OECDIDX,OECD=100,0,Units,113.0,0
TIVA_INTERMEDIATES_T1I,Re-exported intermediates: Transport and storage; post and telecommunication,ISL,Iceland,2011,PC,Percentage,0,Units,81.99,0
CHILDEDU_T1G,Proportions of total public expenditure in pre-primary education,FRA,France,2012,RATIO,Ratio,0,Units,93.409847,0
CPI_T1A,CPI: all items,SWE,Sweden,2011,GRWH,Growth rate,0,Units,2.9611509999999996,0
CPI_T1A,CPI: all items,SWE,Sweden,2012,GRWH,Growth rate,0,Units,0.8883774999999999,0
CPI_T1A,CPI: all items,SWE,Sweden,2013,GRWH,Growth rate,0,Units,-0.04429297,0
CPI_T1A,CPI: all items,SWE,Sweden,2014,GRWH,Growth rate,0,Units,-0.1796385,0
CPI_T1A,CPI: all items,SWE,Sweden,2015,GRWH,Growth rate,0,Units,-0.04678474,0
AGEDPOPGEO_G2C,Regional elderly population: Minimum,CRI,Costa Rica,2014,AVGRW,Average growth rate,0,Units,1.1,0
TIVA_INTERMEDIATES_T1J,Re-exported intermediates: Business services,POL,Poland,2011,PC,Percentage,0,Units,42.31,0
LIFEEXPY_G2A, Life expectancy at birth: women,TUR,Turkey,2011,YR,Years,0,Units,77.1,0
LIFEEXPY_G2A, Life expectancy at birth: women,TUR,Turkey,2012,YR,Years,0,Units,77.2,0
LIFEEXPY_G2A, Life expectancy at birth: women,TUR,Turkey,2013,YR,Years,0,Units,80.7,0
LIFEEXPY_G2A, Life expectancy at birth: women,TUR,Turkey,2014,YR,Years,0,Units,80.7,0
LIFEEXPY_G2A, Life expectancy at birth: women,TUR,Turkey,2015,YR,Years,0,Units,80.7,0
PRODINCOM_G2A,Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per capita,IND,India,2011,PC_PNT,Percentage points,0,Units,-90.669701,0
PRODINCOM_G2A,Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per capita,IND,India,2012,PC_PNT,Percentage points,0,Units,-90.541813,0
PRODINCOM_G2A,Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per capita,IND,India,2013,PC_PNT,Percentage points,0,Units,-90.180422,0
PRODINCOM_G2A,Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per capita,IND,India,2014,PC_PNT,Percentage points,0,Units,-89.669166,0
PRODINCOM_G2A,Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per capita,IND,India,2015,PC_PNT,Percentage points,0,Units,-89.268395,0
FDISTOCK_T1A,Outward FDI stocks,CHL,Chile,2011,USD,US Dollar,6,Millions,59375.778,6
FDISTOCK_T1A,Outward FDI stocks,CHL,Chile,2012,USD,US Dollar,6,Millions,73004.63900000001,6
FDISTOCK_T1A,Outward FDI stocks,CHL,Chile,2013,USD,US Dollar,6,Millions,82499.40299999999,6
FDISTOCK_T1A,Outward FDI stocks,CHL,Chile,2014,USD,US Dollar,6,Millions,79535.723,6
TIVA_INTERMEDIATES_T1H,Re-exported intermediates: Transport equipment,AUS,Australia,2011,PC,Percentage,0,Units,25.57,0
ITLEARNING_T1G,Students with at least one computer at home: percentage,ITA,Italy,2012,PC,Percentage,0,Units,98.70829499999999,0
FDINDEX_T1H,Communications,KOR,Korea,2011,IDX,Index,0,Units,0.5,0
FDINDEX_T1H,Communications,KOR,Korea,2012,IDX,Index,0,Units,0.5,0
FDINDEX_T1H,Communications,KOR,Korea,2013,IDX,Index,0,Units,0.325,0
FDINDEX_T1H,Communications,KOR,Korea,2014,IDX,Index,0,Units,0.325,0
FDINDEX_T1H,Communications,KOR,Korea,2015,IDX,Index,0,Units,0.325,0
FDINDEX_T1J,Business services,EST,Estonia,2011,IDX,Index,0,Units,0.0,0
FDINDEX_T1J,Business services,EST,Estonia,2012,IDX,Index,0,Units,0.0,0
FDINDEX_T1J,Business services,EST,Estonia,2013,IDX,Index,0,Units,0.0,0
FDINDEX_T1J,Business services,EST,Estonia,2014,IDX,Index,0,Units,0.0,0
FDINDEX_T1J,Business services,EST,Estonia,2015,IDX,Index,0,Units,0.0,0
SME_T1A,Number of employees in manufacturing in enterprises with less than 10 persons engaged,HUN,Hungary,2012,PC,Percentage,0,Units,13.024321,0
EMPLGNDR_T1A,Employment rates: women,GRC,Greece,2011,RATIO,Ratio,0,Units,44.975,0
EMPLGNDR_T1A,Employment rates: women,GRC,Greece,2012,RATIO,Ratio,0,Units,41.725,0
EMPLGNDR_T1A,Employment rates: women,GRC,Greece,2013,RATIO,Ratio,0,Units,39.9,0
EMPLGNDR_T1A,Employment rates: women,GRC,Greece,2014,RATIO,Ratio,0,Units,41.1,0
EMPLGNDR_T1A,Employment rates: women,GRC,Greece,2015,RATIO,Ratio,0,Units,42.475,0
EVOVA_T1I,Real value added in public administration; defence; education human health and social work activities,ISR,Israel,2011,GRWH,Growth rate,0,Units,2.1839717,0
EVOVA_T1I,Real value added in public administration; defence; education human health and social work activities,ISR,Israel,2012,GRWH,Growth rate,0,Units,2.3499541,0
EVOVA_T1I,Real value added in public administration; defence; education human health and social work activities,ISR,Israel,2013,GRWH,Growth rate,0,Units,1.8563041,0
EVOVA_T1I,Real value added in public administration; defence; education human health and social work activities,ISR,Israel,2014,GRWH,Growth rate,0,Units,2.6358716,0
EVOVA_T1I,Real value added in public administration; defence; education human health and social work activities,ISR,Israel,2015,GRWH,Growth rate,0,Units,1.9735011000000002,0
AGEDPOPGEO_G2A,Regional elderly population: Maximum,LTU,Lithuania,2014,AVGRW,Average growth rate,0,Units,2.6,0
CHILDEDU_T1J,Annual expenditure per student in pre-primary education,JPN,Japan,2012,USD,US Dollar,0,Units,5872.07,0
AGEDPOPGEO_G3A,Elderly dependency rate in urban regions,LVA,Latvia,2014,PC,Percentage,0,Units,28.1,0
FDINDEX_T1E,Distribution,DEU,Germany,2011,IDX,Index,0,Units,0.0,0
FDINDEX_T1E,Distribution,DEU,Germany,2012,IDX,Index,0,Units,0.0,0
FDINDEX_T1E,Distribution,DEU,Germany,2013,IDX,Index,0,Units,0.0,0
FDINDEX_T1E,Distribution,DEU,Germany,2014,IDX,Index,0,Units,0.0,0
FDINDEX_T1E,Distribution,DEU,Germany,2015,IDX,Index,0,Units,0.0,0
SME_T1B,Number of employees in manufacturing in enterprises with 10-19 persons engaged,NOR,Norway,2012,PC,Percentage,0,Units,7.9542459,0
RTSCONV_T1A,Purchasing power parities,BEL,Belgium,2011,NATUSD,National currency per US dollar,0,Units,0.8319110000000001,0
RTSCONV_T1A,Purchasing power parities,BEL,Belgium,2012,NATUSD,National currency per US dollar,0,Units,0.8221370000000001,0
RTSCONV_T1A,Purchasing power parities,BEL,Belgium,2013,NATUSD,National currency per US dollar,0,Units,0.8061659999999999,0
RTSCONV_T1A,Purchasing power parities,BEL,Belgium,2014,NATUSD,National currency per US dollar,0,Units,0.800214,0
RTSCONV_T1A,Purchasing power parities,BEL,Belgium,2015,NATUSD,National currency per US dollar,0,Units,0.799784,0
EMPLGNDR_T1A,Employment rates: women,RUS,Russia,2011,RATIO,Ratio,0,Units,63.99171,0
EMPLGNDR_T1A,Employment rates: women,RUS,Russia,2012,RATIO,Ratio,0,Units,64.74722,0
EMPLGNDR_T1A,Employment rates: women,RUS,Russia,2013,RATIO,Ratio,0,Units,64.38351,0
EMPLGNDR_T1A,Employment rates: women,RUS,Russia,2014,RATIO,Ratio,0,Units,64.8216,0
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,DEU,Germany,2011,PC,Percentage,0,Units,10.540230000000001,0
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,DEU,Germany,2012,PC,Percentage,0,Units,10.675641,0
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,DEU,Germany,2013,PC,Percentage,0,Units,10.851094,0
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,DEU,Germany,2014,PC,Percentage,0,Units,10.924357,0
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,DEU,Germany,2015,PC,Percentage,0,Units,10.978725,0
EVOVA_T1J,Real value added in other services activities,KOR,Korea,2011,GRWH,Growth rate,0,Units,1.1280914,0
EVOVA_T1J,Real value added in other services activities,KOR,Korea,2012,GRWH,Growth rate,0,Units,1.6116063999999999,0
EVOVA_T1J,Real value added in other services activities,KOR,Korea,2013,GRWH,Growth rate,0,Units,2.222528,0
EVOVA_T1J,Real value added in other services activities,KOR,Korea,2014,GRWH,Growth rate,0,Units,1.293631,0
EVOVA_T1J,Real value added in other services activities,KOR,Korea,2015,GRWH,Growth rate,0,Units,-0.32108983,0
EDUTEREXPND_T1I,Private expenditure in tertiary education as a percentage of total expenditures,BEL,Belgium,2012,PC,Percentage,0,Units,10.107381,0
GREENHOUSE_T1,Greenhouse gas emissions,CHE,Switzerland,2011,TONNE,Tonnes,3,Thousands,50086.47,3
GREENHOUSE_T1,Greenhouse gas emissions,CHE,Switzerland,2012,TONNE,Tonnes,3,Thousands,51436.657,3
GREENHOUSE_T1,Greenhouse gas emissions,CHE,Switzerland,2013,TONNE,Tonnes,3,Thousands,52281.568,3
GREENHOUSE_T1,Greenhouse gas emissions,CHE,Switzerland,2014,TONNE,Tonnes,3,Thousands,48358.922,3
GREENHOUSE_T1,Greenhouse gas emissions,CHE,Switzerland,2015,TONNE,Tonnes,3,Thousands,47813.295999999995,3
ITLEARNING_T1J,Students with three or more computers at home : standard-error (at school),NOR,Norway,2012,SE,Standard-error,0,Units,0.58547932,0
TIVA_INTERMEDIATES_T1F,Re-exported intermediates: Basic metals and fabricated metal products,NOR,Norway,2011,PC,Percentage,0,Units,65.16,0
EXEDULV_T1I,Private expenditure per student in primary; secondary and post-secondary non-tertiary education as a percentage of total expenditures,SVN,Slovenia,2012,PC,Percentage,0,Units,8.992301699999999,0
INCOMPOVERTY_T1D,Relative poverty rates: Retirement-age population (over 65),GRC,Greece,2011,RATIO,Ratio,0,Units,0.07200000000000001,0
INCOMPOVERTY_T1D,Relative poverty rates: Retirement-age population (over 65),GRC,Greece,2012,RATIO,Ratio,0,Units,0.064,0
INCOMPOVERTY_T1D,Relative poverty rates: Retirement-age population (over 65),GRC,Greece,2013,RATIO,Ratio,0,Units,0.08199999999999999,0
INCOMPOVERTY_T1D,Relative poverty rates: Retirement-age population (over 65),GRC,Greece,2014,RATIO,Ratio,0,Units,0.08199999999999999,0
INCOMPOVERTY_T1D,Relative poverty rates: Retirement-age population (over 65),GRC,Greece,2015,RATIO,Ratio,0,Units,0.077,0
FDINDEX_T1C,Manufacturing,NLD,Netherlands,2011,IDX,Index,0,Units,0.0,0
FDINDEX_T1C,Manufacturing,NLD,Netherlands,2012,IDX,Index,0,Units,0.0,0
FDINDEX_T1C,Manufacturing,NLD,Netherlands,2013,IDX,Index,0,Units,0.0,0
FDINDEX_T1C,Manufacturing,NLD,Netherlands,2014,IDX,Index,0,Units,0.0,0
FDINDEX_T1C,Manufacturing,NLD,Netherlands,2015,IDX,Index,0,Units,0.0,0
FDINDEX_T1E,Distribution,AUT,Austria,2011,IDX,Index,0,Units,0.0,0
FDINDEX_T1E,Distribution,AUT,Austria,2012,IDX,Index,0,Units,0.0,0
FDINDEX_T1E,Distribution,AUT,Austria,2013,IDX,Index,0,Units,0.0,0
FDINDEX_T1E,Distribution,AUT,Austria,2014,IDX,Index,0,Units,0.0,0
FDINDEX_T1E,Distribution,AUT,Austria,2015,IDX,Index,0,Units,0.0,0
FDINDEX_T1J,Business services,MEX,Mexico,2011,IDX,Index,0,Units,0.1,0
FDINDEX_T1J,Business services,MEX,Mexico,2012,IDX,Index,0,Units,0.1,0
FDINDEX_T1J,Business services,MEX,Mexico,2013,IDX,Index,0,Units,0.1,0
FDINDEX_T1J,Business services,MEX,Mexico,2014,IDX,Index,0,Units,0.1,0
FDINDEX_T1J,Business services,MEX,Mexico,2015,IDX,Index,0,Units,0.1,0
TERTIARY_T1F,Population aged 25-64 in upper secondary or post-secondary non-tertiary,ZAF,South Africa,2014,PC,Percentage,0,Units,6.627399900000001,0
